"","year","member","country","turnout1","turnout2","turnout3","pfamily","party","pname","initials","vote","result","source","seats","seatsum","group"
"404",1999,1979,31,40129780,18765259,46.7614300402345,99,31000,"Liste européens d'accord Francais d'abord         ","LEdaFda     ",3.3,1,1,0,87,999
"405",1999,1979,31,40129780,18765259,46.7614300402345,99,31000,"Liste moins d'impôts maintenant                   ","Impots      ",1.8,1,1,0,87,999
"406",1999,1979,31,40129780,18765259,46.7614300402345,99,31000,"Liste Vivant énergie France                       ","LVEF        ",0.7,1,1,0,87,999
"407",1999,1979,31,40129780,18765259,46.7614300402345,1,31110,"FRA: Greens                                       ","Les Verts   ",9.7,1,1,9,87,30
"408",1999,1979,31,40129780,18765259,46.7614300402345,2,31220,"FRA: PCF Communists                               ","PCF         ",6.8,1,1,6,87,50
"409",1999,1979,31,40129780,18765259,46.7614300402345,2,31225,"FRA: LO/LCR                                       ","LO          ",5.2,1,1,5,87,50
"410",1999,1979,31,40129780,18765259,46.7614300402345,3,31320,"FRA: PS Socialists                                ","PS          ",22,1,1,22,87,20
"411",1999,1979,31,40129780,18765259,46.7614300402345,6,31624,"FRA: UDF                                          ","UDF         ",9.3,1,1,9,87,10
"412",1999,1979,31,40129780,18765259,46.7614300402345,6,31645,"FRA: RPR/DL now UMP                               ","RPR/DL      ",12.8,1,1,12,87,10
"413",1999,1979,31,40129780,18765259,46.7614300402345,7,31720,"FRA: FN National Front                            ","FN          ",5.7,1,1,5,87,120
"414",1999,1979,31,40129780,18765259,46.7614300402345,9,31952,"FRA: RPF Rally for France and an independent Europ","RPF         ",13.1,1,1,13,87,777
"415",1999,1979,31,40129780,18765259,46.7614300402345,9,31953,"FRA: CPNT Hunting Fishing Nature Taditions        ","CPNT        ",6.8,1,1,6,87,60
"416",2004,1979,31,41518582,17752582,42.7581606712869,99,31000,"LEC                                               ","LEC         ",1,1,1,0,78,999
"417",2004,1979,31,41518582,17752582,42.7581606712869,99,31000,"LRG                                               ","LRG         ",0.1,1,1,0,78,999
"418",2004,1979,31,41518582,17752582,42.7581606712869,1,31110,"FRA: Greens                                       ","Verts       ",7.4,1,1,6,78,30
"419",2004,1979,31,41518582,17752582,42.7581606712869,2,31220,"FRA: PCF Communists                               ","PC          ",5.3,1,1,2,78,50
"420",2004,1979,31,41518582,17752582,42.7581606712869,3,31320,"FRA: PS Socialists                                ","PS          ",28.9,1,1,31,78,20
"421",2004,1979,31,41518582,17752582,42.7581606712869,3,31322,"FRA: PRG Radical Left Party                       ","PRG         ",1.4,1,1,1,78,50
"422",2004,1979,31,41518582,17752582,42.7581606712869,6,31624,"FRA: UDF                                          ","UDF         ",12,1,1,11,78,41
"423",2004,1979,31,41518582,17752582,42.7581606712869,6,31629,"FRA: MPF Mouvement for France                     ","MPF         ",8.8,1,1,3,78,60
"424",2004,1979,31,41518582,17752582,42.7581606712869,6,31645,"FRA: RPR/DL now UMP                               ","UMP         ",16.6,1,1,17,78,10
"425",2004,1979,31,41518582,17752582,42.7581606712869,7,31720,"FRA: FN National Front                            ","FN          ",9.8,1,1,7,78,888
"426",2004,1979,31,41518582,17752582,42.7581606712869,95,31953,"FRA: CPNT Hunting Fishing Nature Taditions        ","CPNT        ",1.7,1,1,0,78,999
"427",1979,1979,32,42203405,36148180,85.6522832695608,99,32000,"PPST                                              ","PPST        ",0.5,0,7,1,81,120
"428",1979,1979,32,42203405,36148180,85.6522832695608,2,32210,"ITA: PdUP Proletarian Unity                       ","PdUP/DP     ",1.6,0,7,1,81,120
"429",1979,1979,32,42203405,36148180,85.6522832695608,2,32220,"ITA: PCI-PDS Communists                           ","PCI         ",24.6,0,7,24,81,51
"430",1979,1979,32,42203405,36148180,85.6522832695608,3,32310,"ITA: PR Radicals/ Lista Emma Bonino               ","PR/Bonino   ",3.1,0,7,3,81,120
"431",1979,1979,32,42203405,36148180,85.6522832695608,3,32320,"ITA: PSI Socialists                               ","PSI         ",9.2,0,7,9,81,20
"432",1979,1979,32,42203405,36148180,85.6522832695608,3,32330,"ITA: PSDI Social Democrats                        ","PSDI        ",3.6,0,7,4,81,20
"433",1979,1979,32,42203405,36148180,85.6522832695608,4,32410,"ITA: PRI Republicans                              ","PRI/PLI     ",5.1,0,7,5,81,40
"434",1979,1979,32,42203405,36148180,85.6522832695608,5,32520,"ITA: PPI-DC Christian Democrats                   ","DC/PPI      ",30.4,0,7,29,81,11
"435",1979,1979,32,42203405,36148180,85.6522832695608,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",4.6,0,7,4,81,888
"436",1979,1979,32,42203405,36148180,85.6522832695608,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",777,0,7,1,81,11
"437",1979,1979,32,42203405,36148180,85.6522832695608,9,32913,"ITA: UV Valdostan Union                           ","UV/PS d'Az  ",0.4,0,7,0,81,999
"438",1984,1979,32,44400652,37096082,83.5485073507479,99,32000,"PPST                                              ","PPST        ",0.4,0,7,0,81,999
"439",1984,1979,32,44400652,37096082,83.5485073507479,2,32210,"ITA: PdUP Proletarian Unity                       ","PdUP/DP     ",1.1,0,7,1,81,31
"440",1984,1979,32,44400652,37096082,83.5485073507479,2,32220,"ITA: PCI-PDS Communists                           ","PCI         ",26.6,0,7,26.6,81,777
"441",1984,1979,32,44400652,37096082,83.5485073507479,3,32310,"ITA: PR Radicals/ Lista Emma Bonino               ","PR/Bonino   ",2.7,0,7,3,81,888
"442",1984,1979,32,44400652,37096082,83.5485073507479,3,32320,"ITA: PSI Socialists                               ","PSI         ",8.9,0,7,9,81,20
"443",1984,1979,32,44400652,37096082,83.5485073507479,3,32330,"ITA: PSDI Social Democrats                        ","PSDI        ",2.8,0,7,3,81,20
"444",1984,1979,32,44400652,37096082,83.5485073507479,4,32410,"ITA: PRI Republicans                              ","PRI/PLI     ",4.9,0,7,5,81,777
"445",1984,1979,32,44400652,37096082,83.5485073507479,5,32520,"ITA: PPI-DC Christian Democrats                   ","DC/PPI      ",26.3,0,7,26,81,11
"446",1984,1979,32,44400652,37096082,83.5485073507479,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",5.2,0,7,5,81,100
"447",1984,1979,32,44400652,37096082,83.5485073507479,7,32720,"ITA: LN Northern League                           ","LN          ",0.4,0,7,0,81,999
"448",1984,1979,32,44400652,37096082,83.5485073507479,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",777,0,7,1,81,11
"449",1984,1979,32,44400652,37096082,83.5485073507479,9,32913,"ITA: UV Valdostan Union                           ","UV/PS d'Az  ",0.4,0,7,1,81,31
"450",1989,1979,32,46346961,37572759,81.0684415748424,99,32000,"PPST                                              ","PPST        ",0.4,0,7,0,81,999
"451",1989,1979,32,46346961,37572759,81.0684415748424,1,32110,"ITA: Fed.V: Federazione dei Verdi                 ","Fed. Verdi  ",2.9,0,7,3,81,32
"452",1989,1979,32,46346961,37572759,81.0684415748424,1,32111,"ITA: LV Green List                                ","Verdi Arcob ",1.8,0,7,2,81,32
"453",1989,1979,32,46346961,37572759,81.0684415748424,2,32210,"ITA: PdUP Proletarian Unity                       ","PdUP/DP     ",1,0,7,1,81,32
"454",1989,1979,32,46346961,37572759,81.0684415748424,2,32220,"ITA: PCI-PDS Communists                           ","PCI         ",20.9,0,7,22,81,53
"455",1989,1979,32,46346961,37572759,81.0684415748424,3,32320,"ITA: PSI Socialists                               ","PSI         ",11.2,0,7,12,81,20
"456",1989,1979,32,46346961,37572759,81.0684415748424,3,32330,"ITA: PSDI Social Democrats                        ","PSDI        ",2,0,7,2,81,20
"457",1989,1979,32,46346961,37572759,81.0684415748424,4,32410,"ITA: PRI Republicans                              ","PRI/PLI     ",3.3,0,7,4,81,777
"458",1989,1979,32,46346961,37572759,81.0684415748424,5,32520,"ITA: PPI-DC Christian Democrats                   ","DC/PPI      ",25,0,7,26,81,11
"459",1989,1979,32,46346961,37572759,81.0684415748424,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",4.2,0,7,4,81,888
"460",1989,1979,32,46346961,37572759,81.0684415748424,7,32720,"ITA: LN Northern League                           ","LN          ",1.4,0,7,2,81,31
"461",1989,1979,32,46346961,37572759,81.0684415748424,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",777,0,7,1,81,11
"462",1989,1979,32,46346961,37572759,81.0684415748424,9,32913,"ITA: UV Valdostan Union                           ","UV/PS d'Az  ",0.4,0,7,0,81,999
"463",1989,1979,32,46346961,37572759,81.0684415748424,95,32953,"ITA: Antiprohibitionist                           ","LA          ",0.9,0,7,1,81,32
"464",1994,1979,32,48461792,35667440,73.5990943133097,99,32000,"Lega alpina                                       ","Lega alpina ",0.3,1,1,0,87,999
"465",1994,1979,32,48461792,35667440,73.5990943133097,99,32000,"Liberali                                          ","Lib         ",0.2,1,1,0,87,999
"466",1994,1979,32,48461792,35667440,73.5990943133097,99,32000,"PSI & AD                                          ","PSI/AD      ",1.8,1,1,2,87,998
"467",1994,1979,32,48461792,35667440,73.5990943133097,1,32111,"ITA: LV Green List                                ","Verdi Arcob ",3.2,1,1,3,87,32
"468",1994,1979,32,48461792,35667440,73.5990943133097,2,32212,"ITA: RC New Communists                            ","RC          ",6.1,1,1,5,87,50
"469",1994,1979,32,48461792,35667440,73.5990943133097,2,32221,"ITA: PDS Italian Communists                       ","PDS         ",19.1,1,1,16,87,20
"470",1994,1979,32,48461792,35667440,73.5990943133097,3,32310,"ITA: PR Radicals/ Lista Emma Bonino               ","PR/Bonino   ",2.1,1,1,2,87,33
"471",1994,1979,32,48461792,35667440,73.5990943133097,3,32330,"ITA: PSDI Social Democrats                        ","PSDI        ",0.7,1,1,1,87,888
"472",1994,1979,32,48461792,35667440,73.5990943133097,4,32410,"ITA: PRI Republicans                              ","PRI         ",0.7,1,1,1,87,40
"473",1994,1979,32,48461792,35667440,73.5990943133097,5,32513,"ITA: Patto Segni                                  ","Patto Segni ",3.3,1,1,3,87,11
"474",1994,1979,32,48461792,35667440,73.5990943133097,5,32520,"ITA: PPI-DC Christian Democrats                   ","DC/PPI      ",10,1,1,8,87,11
"475",1994,1979,32,48461792,35667440,73.5990943133097,6,32610,"ITA: FI Forza Italia                              ","Forza       ",30.6,1,1,27,87,110
"476",1994,1979,32,48461792,35667440,73.5990943133097,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",12.5,1,1,11,87,888
"477",1994,1979,32,48461792,35667440,73.5990943133097,7,32720,"ITA: LN Northern League                           ","LN          ",6.6,1,1,6,87,40
"478",1994,1979,32,48461792,35667440,73.5990943133097,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",0.6,1,1,1,87,11
"479",1994,1979,32,48461792,35667440,73.5990943133097,9,32913,"ITA: UV Valdostan Union                           ","UV/PS d'Az  ",0.4,1,1,0,87,999
"480",1994,1979,32,48461792,35667440,73.5990943133097,9,32914,"ITA: LAM Leage of Southern Action                 ","LAM         ",0.7,1,1,0,87,999
"481",1994,1979,32,48461792,35667440,73.5990943133097,95,32951,"ITA: LR La Rete                                   ","Rete        ",1.1,1,1,1,87,32
"482",1999,1979,32,49278309,34359339,69.7250772139929,99,32000,"LDR-PS                                            ","LDR-PS      ",0.2,1,1,0,87,999
"483",1999,1979,32,49278309,34359339,69.7250772139929,99,32000,"LRVU                                              ","LRVU        ",0.4,1,1,0,87,999
"484",1999,1979,32,49278309,34359339,69.7250772139929,99,32000,"Socialista                                        ","Socialista  ",0.1,1,1,0,87,999
"485",1999,1979,32,49278309,34359339,69.7250772139929,1,32110,"ITA: Fed.V: Federazione dei Verdi                 ","Fed. Verdi  ",1.8,1,1,2,87,30
"486",1999,1979,32,49278309,34359339,69.7250772139929,2,32212,"ITA: RC New Communists                            ","RC          ",4.3,1,1,4,87,50
"487",1999,1979,32,49278309,34359339,69.7250772139929,2,32213,"ITA: PdCI Communisti Italiano                     ","PdCI        ",2,1,1,2,87,50
"488",1999,1979,32,49278309,34359339,69.7250772139929,2,32221,"ITA: PDS Italian Communists                       ","PDS         ",17.3,1,1,15,87,20
"489",1999,1979,32,49278309,34359339,69.7250772139929,3,32310,"ITA: PR Radicals/ Lista Emma Bonino               ","PR/Bonino   ",8.5,1,1,7,87,120
"490",1999,1979,32,49278309,34359339,69.7250772139929,3,32320,"ITA: PSI Socialists                               ","PSI         ",2.2,1,1,2,87,20
"491",1999,1979,32,49278309,34359339,69.7250772139929,3,32321,"ITA: RI Italian Renewal                           ","RI-DINI     ",1.1,1,1,1,87,10
"492",1999,1979,32,49278309,34359339,69.7250772139929,4,32423,"ITA: Dem: The Democrats                           ","Dem         ",7.7,1,1,7,87,40
"493",1999,1979,32,49278309,34359339,69.7250772139929,4,32426,"ITA: UD.EUR Democrats Union for Europe            ","UD.EUR      ",1.6,1,1,1,87,10
"494",1999,1979,32,49278309,34359339,69.7250772139929,4,32435,"ITA: FLI/PRI                                      ","FLI/PRI     ",0.5,1,1,1,87,40
"495",1999,1979,32,49278309,34359339,69.7250772139929,5,32520,"ITA: PPI-DC Christian Democrats                   ","DC/PPI      ",4.2,1,1,4,87,10
"496",1999,1979,32,49278309,34359339,69.7250772139929,5,32521,"ITA: CCD Christian Democratic Center              ","CCD         ",2.6,1,1,2,87,10
"497",1999,1979,32,49278309,34359339,69.7250772139929,5,32522,"ITA: CDU Christian Democratic Union               ","CDU         ",2.2,1,1,2,87,10
"498",1999,1979,32,49278309,34359339,69.7250772139929,6,32610,"ITA: FI Forza Italia                              ","Forza       ",25.2,1,1,22,87,10
"499",1999,1979,32,49278309,34359339,69.7250772139929,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",10.3,1,1,9,87,70
"500",1999,1979,32,49278309,34359339,69.7250772139929,7,32712,"ITA: MSFT                                         ","MFST        ",1.6,1,1,1,87,120
"501",1999,1979,32,49278309,34359339,69.7250772139929,7,32720,"ITA: LN Northern League                           ","LN          ",4.5,1,1,4,87,777
"502",1999,1979,32,49278309,34359339,69.7250772139929,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",0.5,1,1,0,87,999
"503",1999,1979,32,49278309,34359339,69.7250772139929,9,32913,"ITA: UV Valdostan Union                           ","UV/PS d'Az  ",0.1,1,1,0,87,999
"504",1999,1979,32,49278309,34359339,69.7250772139929,9,32914,"ITA: LAM Leage of Southern Action                 ","LAM         ",0.3,1,1,0,87,999
"505",1999,1979,32,49278309,34359339,69.7250772139929,95,32952,"ITA: Retirement Party                             ","PP          ",0.8,1,1,1,87,10
"506",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"Alternativa sociale: A. Mussolini                 ","AS          ",1.2,1,1,1,78,888
"507",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"Lega Lombarda                                     ","LL          ",0.5,1,1,0,78,999
"508",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"Lista consumatori                                 ","LC          ",0.5,1,1,0,78,999
"509",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"Movimento IDEA sociale                            ","IDEA        ",0.1,1,1,0,78,999
"510",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"No Euro                                           ","No Euro     ",0.2,1,1,0,78,999
"511",2004,1979,32,48705645,35598379,73.0888154750851,99,32000,"PN                                                ","PN          ",0.2,1,1,0,78,999
"512",2004,1979,32,48705645,35598379,73.0888154750851,1,32110,"ITA: Fed.V: Federazione dei Verdi                 ","Fed. Verdi  ",2.5,1,1,2,78,30
"513",2004,1979,32,48705645,35598379,73.0888154750851,1,32111,"ITA: LV Green List                                ","Verdi Arcob ",0.5,1,1,0,78,999
"514",2004,1979,32,48705645,35598379,73.0888154750851,2,32212,"ITA: RC New Communists                            ","RC          ",6.1,1,1,5,78,50
"515",2004,1979,32,48705645,35598379,73.0888154750851,2,32213,"ITA: PdCI Communisti Italiano                     ","PdCI        ",2.4,1,1,2,78,50
"516",2004,1979,32,48705645,35598379,73.0888154750851,3,32310,"ITA: PR Radicals/ Lista Emma Bonino               ","PR/Bonino   ",2.3,1,1,2,78,41
"517",2004,1979,32,48705645,35598379,73.0888154750851,3,32322,"ITA: PSU United Socialists                        ","PSU         ",2,1,1,2,78,888
"518",2004,1979,32,48705645,35598379,73.0888154750851,4,32411,"ITA: Lista pri Liberal                            ","PRI         ",0.7,1,1,0,78,999
"519",2004,1979,32,48705645,35598379,73.0888154750851,4,32421,"ITA:S.C.D.P.(IDV) Lista di Pietro                 ","S.C.D.P.    ",2.1,1,1,2,78,41
"520",2004,1979,32,48705645,35598379,73.0888154750851,4,32426,"ITA: UD.EUR Democrats Union for Europe            ","Udeur       ",1.3,1,1,1,78,10
"521",2004,1979,32,48705645,35598379,73.0888154750851,4,32445,"ITA: Ulivo                                        ","Ulivo       ",31.1,1,1,24,78,777
"522",2004,1979,32,48705645,35598379,73.0888154750851,5,32513,"ITA: Patto Segni                                  ","Patto Segni ",0.5,1,1,0,78,999
"523",2004,1979,32,48705645,35598379,73.0888154750851,5,32523,"ITA: UDC                                          ","UDC         ",5.9,1,1,5,78,10
"524",2004,1979,32,48705645,35598379,73.0888154750851,6,32610,"ITA: FI Forza Italia                              ","Forza       ",21,1,1,16,78,10
"525",2004,1979,32,48705645,35598379,73.0888154750851,7,32710,"ITA: AN National Alliance                         ","AN/MSI-DN   ",11.5,1,1,9,78,70
"526",2004,1979,32,48705645,35598379,73.0888154750851,7,32712,"ITA: MSFT                                         ","MFST        ",0.7,1,1,1,78,888
"527",2004,1979,32,48705645,35598379,73.0888154750851,7,32720,"ITA: LN Northern League                           ","LN          ",5,1,1,4,78,60
"528",2004,1979,32,48705645,35598379,73.0888154750851,9,32912,"ITA: SVP South Tyrol Peoples Party                ","SVP         ",0.5,1,1,1,78,10
"529",2004,1979,32,48705645,35598379,73.0888154750851,95,32952,"ITA: Retirement Party                             ","PP          ",1.1,1,1,1,78,10
"530",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Accion Social                                     ","AS          ",0.6,1,1,0,60,999
"531",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Asamblea Nac. Estudiant. de  Medicina y Asociados ","ANEMYA      ",0.2,1,1,0,60,999
"532",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Coalicion Socialdemocrata                         ","CSD         ",0.1,1,1,0,60,999
"533",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Confederacion de los verdes                       ","CV          ",0.3,1,1,0,60,999
"534",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Extremadura Unida                                 ","EU          ",0.2,1,1,0,60,999
"535",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Falange Espanola de las Jons                      ","FE-JONS     ",0.1,1,1,0,60,999
"536",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Frente Nacional                                   ","FN          ",0.6,1,1,0,60,999
"537",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Partido de los Obreros Revolucionarios de Espana  ","PORE        ",0.2,1,1,0,60,999
"538",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Partido Obrero Socialista Internacionalista       ","POSI        ",0.13,1,1,0,60,999
"539",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Partido socialista de los trabajadores            ","PST         ",0.4,1,1,0,60,999
"540",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Partido Trabajadores de Espana                    ","PTdE        ",1.2,1,1,0,60,999
"541",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Plataforma Humanista                              ","PH          ",0.1,1,1,0,60,999
"542",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Unificacion Comunista des Espana                  ","UCE         ",0.1,1,1,0,60,999
"543",1987,1986,33,28450491,19494098,68.5193728291016,99,33000,"Unio Mallorquina                                  ","UM          ",0.1,1,1,0,60,999
"544",1987,1986,33,28450491,19494098,68.5193728291016,1,33101,"SPA: Los Verdes                                   ","Verdes      ",0.6,1,1,0,60,999
"545",1987,1986,33,28450491,19494098,68.5193728291016,2,33220,"SPA: IU: former PCE-IU Communists (until2004)     ","IU          ",5.3,1,1,3,60,51
"546",1987,1986,33,28450491,19494098,68.5193728291016,3,33320,"SPA: PSOE Socialists                              ","PSOE        ",39.1,1,1,28,60,20
"547",1987,1986,33,28450491,19494098,68.5193728291016,4,33438,"SPA: PDP Popular Democratic Party                 ","PDP         ",0.9,1,1,0,60,999
"548",1987,1986,33,28450491,19494098,68.5193728291016,5,33512,"SPA: CDS Centre Democrats                         ","CDS         ",10.3,1,1,7,60,11
"549",1987,1986,33,28450491,19494098,68.5193728291016,6,33610,"SPA: AP,PP Conservatives                          ","AP/PP       ",24.7,1,1,17,60,80
"550",1987,1986,33,28450491,19494098,68.5193728291016,6,33611,"SPA: CiU Convergence and Unity                    ","CIU         ",4.4,1,1,3,60,40
"551",1987,1986,33,28450491,19494098,68.5193728291016,9,33902,"SPA: PNV EAJ Basque National Party                ","PNV         ",1.2,1,1,0,60,999
"552",1987,1986,33,28450491,19494098,68.5193728291016,9,33904,"SPA: PAR Aragonese Regionalist Party              ","PAR         ",0.6,1,1,0,60,999
"553",1987,1986,33,28450491,19494098,68.5193728291016,9,33906,"SPA: PA Andalusian Party                          ","PA          ",1,1,1,0,60,999
"554",1987,1986,33,28450491,19494098,68.5193728291016,9,33907,"SPA: EH Euskal Herritarrok former: HB Herri Batasu","EH/HB       ",1.9,1,1,1,60,888
"555",1987,1986,33,28450491,19494098,68.5193728291016,9,33911,"SPA: BNG Galician Nacionalist Bloc                ","BNG         ",0.3,1,1,0,60,999
"556",1987,1986,33,28450491,19494098,68.5193728291016,9,33914,"SPA: CC Canarian Coalition                        ","CC          ",0.5,1,1,0,60,999
"557",1987,1986,33,28450491,19494098,68.5193728291016,9,33916,"SPA: UV Valencian Union                           ","UV          ",0.8,1,1,0,60,999
"558",1987,1986,33,28450491,19494098,68.5193728291016,9,33925,"SPA: Izquierda de los Pueblos                     ","CIP         ",1.4,1,1,0,60,999
"559",1987,1986,33,28450491,19494098,68.5193728291016,9,33930,"SPA: Coalición ""Europa de los Pueblos"" (EA, ERC, P","PEP         ",1.7,1,1,1,60,31
"560",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Alianza por la Republica                          ","AR          ",0.1,1,1,0,60,999
"561",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Alternativa Verda-Moviment Ecologista de Catalunya","AV-MEC      ",0.3,1,1,0,60,999
"562",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Catalunya Lliure                                  ","C.LL.       ",0.1,1,1,0,60,999
"563",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Coalicion Socialdemocrata                         ","CSD         ",0.3,1,1,0,60,999
"564",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Espana  Unidad comunista                          ","EUC         ",1.2,1,1,0,60,999
"565",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Europa por la Vida                                ","EPV         ",0.2,1,1,0,60,999
"566",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Falange Espanola de las Jons                      ","FE-JONS     ",0.2,1,1,0,60,999
"567",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Federacion de partidos regionales                 ","Fed. regio  ",1,1,1,0,60,999
"568",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Frente Nacional                                   ","FN          ",0.4,1,1,0,60,999
"569",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Los Verdes Ecologistas                            ","Verdes Eco  ",1,1,1,0,60,999
"570",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"P. Socialista Trabajadores-P. Obreros Revol. Espan","PST-PORE    ",0.2,1,1,0,60,999
"571",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Partido Verde                                     ","VERDE       ",0.4,1,1,0,60,999
"572",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Plataforma Humanista                              ","PH          ",0.1,1,1,0,60,999
"573",1989,1986,33,29283982,16022276,54.7134470988269,99,33000,"Pueblos de Espana                                 ","Pueblos     ",0.5,1,1,0,60,999
"574",1989,1986,33,29283982,16022276,54.7134470988269,1,33101,"SPA: Los Verdes                                   ","Verdes      ",1,1,1,0,60,999
"575",1989,1986,33,29283982,16022276,54.7134470988269,2,33220,"SPA: IU: former PCE-IU Communists (until2004)     ","IU          ",6.1,1,1,4,60,53
"576",1989,1986,33,29283982,16022276,54.7134470988269,3,33320,"SPA: PSOE Socialists                              ","PSOE        ",39.6,1,1,27,60,20
"577",1989,1986,33,29283982,16022276,54.7134470988269,5,33512,"SPA: CDS Centre Democrats                         ","CDS         ",7.2,1,1,5,60,40
"578",1989,1986,33,29283982,16022276,54.7134470988269,6,33610,"SPA: AP,PP Conservatives                          ","AP/PP       ",21.4,1,1,15,60,11
"579",1989,1986,33,29283982,16022276,54.7134470988269,6,33611,"SPA: CiU Convergence and Unity                    ","CIU         ",4.2,1,1,2,60,11
"580",1989,1986,33,29283982,16022276,54.7134470988269,9,33906,"SPA: PA Andalusian Party                          ","PA          ",1.9,1,1,1,60,31
"581",1989,1979,33,29283982,16022276,54.7134470988269,9,33907,"SPA: EH Euskal Herritarrok former: HB Herri Batasu","EH/HB       ",1.7,1,1,1,60,888
"582",1989,1986,33,29283982,16022276,54.7134470988269,9,33911,"SPA: BNG Galician Nacionalist Bloc                ","BNG         ",0.3,1,1,0,60,999
"583",1989,1986,33,29283982,16022276,54.7134470988269,9,33913,"SPA: Agrupacion Ruiz Mateo                        ","Ruiz-Mateos ",3.8,1,1,2,60,91
"584",1989,1986,33,29283982,16022276,54.7134470988269,9,33925,"SPA: Izquierda de los Pueblos                     ","CIP         ",1.8,1,1,1,60,32
"585",1989,1986,33,29283982,16022276,54.7134470988269,9,33930,"SPA: Coalición ""Europa de los Pueblos"" (EA, ERC, P","PEP         ",1.5,1,1,1,60,31
"586",1989,1986,33,29283982,16022276,54.7134470988269,9,33940,"SPA: Coalicion Nationalista                       ","CN          ",1.9,1,1,1,60,888
"587",1994,1986,33,31558999,18664055,59.1401995988529,99,33000,"Caza, Pesca, Naturaleza y Tradiciones             ","CPNT        ",0.2,1,1,0,64,999
"588",1994,1986,33,31558999,18664055,59.1401995988529,99,33000,"Coalicion Andalucista Poder Andaluz               ","CAPA        ",0.8,1,1,0,64,999
"589",1994,1986,33,31558999,18664055,59.1401995988529,99,33000,"Els Verds                                         ","Verds       ",0.2,1,1,0,64,999
"590",1994,1986,33,31558999,18664055,59.1401995988529,99,33000,"Grupo Verde                                       ","GV          ",0.6,1,1,0,64,999
"591",1994,1986,33,31558999,18664055,59.1401995988529,99,33000,"Partido Comunista de los Pueblos de Espana        ","PCPE        ",0.2,1,1,0,64,999
"592",1994,1986,33,31558999,18664055,59.1401995988529,2,33220,"SPA: IU: former PCE-IU Communists (until2004)     ","IU          ",13.4,1,1,9,64,50
"593",1994,1986,33,31558999,18664055,59.1401995988529,3,33320,"SPA: PSOE Socialists                              ","PSOE        ",30.8,1,1,22,64,20
"594",1994,1986,33,31558999,18664055,59.1401995988529,5,33512,"SPA: CDS Centre Democrats                         ","CDS         ",1,1,1,0,64,999
"595",1994,1986,33,31558999,18664055,59.1401995988529,6,33610,"SPA: AP,PP Conservatives                          ","AP/PP       ",40.1,1,1,28,64,11
"596",1994,1986,33,31558999,18664055,59.1401995988529,6,33611,"SPA: CiU Convergence and Unity                    ","CIU         ",4.7,1,1,3,64,777
"597",1994,1986,33,31558999,18664055,59.1401995988529,9,33907,"SPA: EH Euskal Herritarrok former: HB Herri Batasu","EH/HB       ",1,1,1,0,64,999
"598",1994,1986,33,31558999,18664055,59.1401995988529,9,33911,"SPA: BNG Galician Nacionalist Bloc                ","BNG         ",0.8,1,1,0,64,999
